price,bedrooms,bathrooms,sqft,floors,condition,grade,yr_built
415000.0,4,2.0,1960,2.0,4,7,1955
320000.0,4,2.25,2190,2.0,3,8,1978
295000.0,3,2.5,1690,2.0,3,7,2003
389000.0,5,2.0,2330,1.0,4,7,1962
299900.0,3,1.75,1470,1.0,3,7,1958
394000.0,3,2.5,2550,2.0,3,7,2004
762000.0,4,2.0,2130,1.5,5,7,1939
697000.0,4,2.75,3650,1.5,4,8,1978
485000.0,3,2.5,3340,2.0,3,9,1994
189900.0,2,1.0,800,1.0,5,6,1955
2150000.0,3,2.75,3470,3.0,3,11,1989
345000.0,3,1.5,1030,1.0,4,6,1921
376500.0,3,2.0,1630,1.0,5,7,1950
775000.0,3,2.0,2010,2.0,3,7,1951
450000.0,3,1.0,1360,1.5,4,6,1910
760000.0,4,2.25,2040,1.0,4,8,1958
569000.0,4,2.5,2830,2.0,3,8,2003
500000.0,3,1.5,2040,1.0,3,7,1950
592500.0,2,2.0,1340,1.5,3,8,1941
620000.0,4,2.5,2130,2.0,3,9,1988
1000000.0,5,4.25,3920,2.0,3,9,1990
815000.0,3,2.5,2415,2.0,3,9,1981
775000.0,5,2.75,3750,2.0,3,10,2005
340000.0,3,1.0,1010,1.0,4,7,1975
458000.0,2,1.75,990,1.0,4,6,1942
250000.0,2,1.5,1200,2.0,3,7,1985
151600.0,2,1.0,1060,1.0,3,6,1954
515000.0,4,2.5,3200,2.0,3,7,2005
216000.0,2,1.0,1810,1.0,3,6,1946
245000.0,3,1.75,1670,1.0,4,7,1974
645000.0,3,2.75,1850,1.0,4,8,1953
249900.0,3,1.0,1100,1.0,3,7,1960
410000.0,3,1.75,1660,1.0,3,7,1980
499000.0,6,1.75,2400,1.5,3,7,1975
790000.0,5,3.25,2900,1.0,4,8,1967
458000.0,1,2.25,2140,1.0,3,7,1976
925000.0,4,2.5,2670,2.0,3,8,1929
152000.0,3,1.0,1090,1.0,4,6,1969
402000.0,3,2.5,1970,2.0,4,8,1990
340000.0,2,2.0,1250,2.0,3,7,1996
1250000.0,4,2.5,4040,2.0,4,10,1984
775000.0,4,2.5,3220,2.0,3,10,1993
299800.0,2,1.0,1310,1.0,3,6,1944
340000.0,4,2.25,2060,1.0,3,7,1960
626000.0,3,2.25,1750,2.5,3,9,2005
324950.0,2,1.0,1150,1.0,3,7,1946
535500.0,3,2.5,2050,2.0,3,8,1994
817500.0,3,3.25,3230,2.0,3,10,1999
810000.0,4,3.5,4170,2.0,3,9,2005
565000.0,5,1.5,1940,1.5,4,6,1926
978000.0,3,1.5,2390,1.5,3,9,1936
530000.0,3,1.0,1440,1.0,3,8,1951
305000.0,4,2.5,2230,2.0,3,7,2003
345000.0,3,2.5,1210,3.0,3,8,2008
258000.0,2,2.0,750,1.5,3,7,1945
275000.0,4,1.0,1770,1.5,3,7,1966
310000.0,3,1.0,1020,1.0,3,7,1961
713250.0,3,2.0,2050,1.0,4,7,1951
500000.0,3,1.0,2000,1.0,3,8,1978
472000.0,3,1.75,2180,1.0,4,8,1954
250000.0,3,1.0,920,1.0,3,7,1952
725000.0,4,2.25,3440,2.0,3,9,1982
345000.0,3,2.0,1610,1.0,4,7,1986
460000.0,3,1.5,1870,1.0,3,7,1936
440150.0,2,1.0,1110,1.0,5,7,1947
390000.0,3,1.75,2200,1.0,3,7,1978
375000.0,2,1.0,790,1.0,3,6,1950
224950.0,3,1.5,1630,1.0,4,7,1963
480000.0,3,1.5,2100,1.0,4,7,1949
721000.0,4,2.75,2690,2.0,3,7,1940
174000.0,2,1.0,600,1.0,5,6,1922
170000.0,2,1.0,810,1.0,3,6,1944
658000.0,3,1.5,1660,1.5,3,7,1919
860000.0,3,2.0,1880,1.0,4,7,1968
407450.0,4,1.5,2310,2.0,4,7,1968
615000.0,4,1.5,2650,2.0,4,7,1930
920000.0,4,3.0,3130,2.0,3,9,1995
195000.0,2,1.0,860,1.0,4,6,1983
269950.0,3,1.0,990,1.0,5,7,1961
855000.0,4,3.5,4030,2.0,3,10,2006
620000.0,3,2.25,1780,3.0,3,8,2007
276000.0,2,2.0,1480,1.0,5,7,1919
329000.0,3,1.0,1140,1.5,3,6,1911
270000.0,3,1.5,1230,1.0,3,7,1962
440000.0,4,2.5,3080,2.0,3,9,1993
639000.0,4,2.5,1990,2.0,4,10,1989
403500.0,1,1.0,700,1.0,4,6,1945
585000.0,3,2.5,1700,2.0,3,9,2002
216000.0,2,1.0,860,1.0,4,6,1942
1150000.0,3,2.5,3160,1.0,3,11,1991
575000.0,3,2.0,2500,1.0,5,8,1954
430000.0,4,2.5,3000,2.0,3,9,2001
660000.0,2,1.0,1670,1.0,3,7,1954
338000.0,2,1.0,690,1.0,3,6,1943
400000.0,4,2.75,1240,1.0,3,7,1987
210000.0,2,1.0,900,1.0,5,6,1930
305000.0,4,1.75,2200,1.5,5,6,1942
365000.0,2,1.0,960,1.0,3,6,1985
325000.0,5,2.75,2130,1.0,3,7,1991
245000.0,4,1.75,2020,1.0,4,8,1969
182000.0,3,1.0,1060,1.0,4,7,1959
440000.0,2,1.0,1230,1.0,3,7,1906
225000.0,3,2.25,2510,2.0,3,8,1988
358000.0,3,2.25,2510,2.0,3,8,1988
580000.0,5,2.5,2720,1.5,4,7,1939
240000.0,3,1.5,1070,1.0,4,7,1984
700000.0,4,3.25,3580,1.0,4,8,1990
325000.0,4,2.5,2230,2.0,3,8,1994
488000.0,4,2.25,2500,1.0,5,7,1978
875000.0,4,1.0,1670,1.5,5,8,1906
615000.0,4,2.5,2150,2.0,4,8,1985
321000.0,3,2.5,2020,2.0,3,7,2012
1035000.0,3,2.5,2230,2.0,3,9,2003
299500.0,2,1.0,740,1.0,3,6,1942
459000.0,4,1.5,2020,2.0,4,7,1963
435000.0,3,2.5,1730,2.0,3,8,1996
222000.0,3,1.75,1370,1.0,4,7,1980
485000.0,4,1.0,1210,1.5,3,7,1936
750000.0,5,3.5,2160,3.0,3,9,2007
266000.0,3,2.25,1550,2.0,3,8,1989
455000.0,2,1.0,1170,1.0,4,7,1941
490000.0,3,1.75,2020,2.0,4,7,1975
280000.0,3,1.75,1740,1.0,4,7,1978
1450000.0,4,3.25,3100,2.0,5,9,1923
291000.0,4,1.0,1590,1.5,3,6,1942
745000.0,5,3.0,2400,2.0,3,8,1981
685900.0,3,2.5,2290,1.0,3,8,1972
160000.0,3,1.75,1610,1.0,4,7,1964
650000.0,4,2.5,2240,1.0,4,8,1968
250000.0,2,1.0,850,1.0,3,6,1951
265000.0,2,1.5,920,2.0,3,7,1995
599000.0,5,3.25,2590,1.0,3,7,1960
199950.0,3,1.0,1340,1.5,3,6,1944
712500.0,4,2.75,2420,1.0,3,8,1948
490000.0,2,1.0,1420,1.0,4,7,1941
511500.0,4,1.0,1360,1.5,3,7,1917
299000.0,3,1.0,1510,1.0,3,6,1955
685000.0,4,2.5,2650,1.0,3,9,1954
597000.0,4,2.0,2120,1.5,4,7,1927
210000.0,3,1.0,1200,1.0,3,6,1977
659000.0,4,2.5,3190,1.0,5,8,1946
540000.0,3,1.0,1050,1.0,4,7,1925
469000.0,3,2.0,1300,1.0,3,7,1998
1065000.0,3,2.5,3970,1.5,3,9,1991
575000.0,5,2.5,2990,1.0,3,9,1972
725000.0,4,2.75,2440,1.5,4,7,1941
299950.0,4,1.0,1170,1.0,5,6,1953
375000.0,4,2.0,2270,1.0,3,7,1961
342450.0,3,1.5,1280,1.0,3,7,1962
315000.0,4,2.5,1950,2.0,3,7,2002
328000.0,4,2.75,1930,1.0,3,7,1997
323000.0,4,2.75,1970,1.0,3,8,1977
320000.0,4,3.0,1820,1.0,3,7,1997
550000.0,2,1.0,950,1.0,4,7,1924
1646000.0,6,3.5,4010,1.0,3,8,1955
1212500.0,4,3.5,4560,1.0,3,12,1995
1200000.0,4,3.5,4560,1.0,3,12,1995
120000.0,3,1.0,1150,1.0,3,6,1943
175000.0,3,1.0,1150,1.0,3,6,1943
169900.0,3,1.0,910,1.5,4,5,1900
508000.0,6,2.75,2890,1.0,4,8,1976
335000.0,2,1.0,1070,1.0,4,7,1951
613200.0,3,2.75,2050,1.5,4,7,1927
420000.0,2,1.5,1040,1.5,4,6,1904
1000000.0,4,3.25,3320,3.0,3,11,2008
342000.0,2,1.0,740,1.0,3,6,1948
850000.0,4,2.0,3380,1.0,4,9,1979
582000.0,2,1.75,1210,1.0,4,7,1942
475000.0,3,2.5,2480,2.0,3,8,2001
570000.0,3,2.25,2010,1.0,3,8,1975
826600.0,4,3.25,3230,1.5,4,7,1916
387000.0,2,2.5,1170,2.0,3,8,2001
330000.0,3,1.0,1250,1.0,3,7,1969
653450.0,3,2.5,2070,1.0,4,8,1980
285000.0,2,1.0,1050,1.0,3,7,2005
217000.0,3,1.0,1400,1.0,3,7,1962
615000.0,3,1.0,1120,1.0,4,7,1977
580135.0,4,2.5,3150,2.0,3,8,2014
1150000.0,4,3.5,4540,2.0,3,11,1998
231200.0,3,2.0,1400,1.0,3,7,1991
680000.0,4,2.75,2500,2.0,3,8,2010
267500.0,3,1.5,1390,2.0,3,7,2001
942000.0,4,2.75,3160,2.0,3,8,1939
435000.0,3,1.75,1310,1.0,4,6,1948
315000.0,2,1.0,1740,1.0,4,7,1924
354901.0,3,2.5,1490,3.0,3,8,2004
439888.0,2,2.0,1300,1.0,3,8,2005
360000.0,4,1.0,1460,1.5,3,8,1928
205000.0,4,1.0,1030,1.0,4,6,1955
299995.0,3,2.5,1970,2.0,3,8,1988
150000.0,2,1.0,790,1.0,4,6,1944
575000.0,3,2.25,3800,1.0,4,10,1976
625000.0,3,2.0,2168,2.0,4,7,1950
950000.0,4,3.5,4140,2.0,3,11,2000
278800.0,4,2.5,2440,1.0,3,8,1965
713500.0,3,2.0,1720,2.0,3,8,1908
1900000.0,4,2.25,3020,1.5,5,10,1916
439000.0,5,2.0,2610,1.0,3,7,1988
425000.0,3,2.0,1500,1.0,3,7,1981
252500.0,4,2.5,2600,1.5,3,7,1961
185000.0,3,1.5,1370,1.0,4,7,1961
406550.0,5,2.75,2400,1.0,4,7,1974
243000.0,2,1.5,1068,2.0,3,7,1990
500000.0,3,1.5,2220,1.0,4,8,1962
204750.0,2,1.0,880,1.0,4,7,1942
222000.0,3,1.5,1310,1.0,4,7,1968
200000.0,4,1.0,1350,1.0,3,7,1966
367000.0,3,2.25,1400,3.0,3,8,2006
183000.0,3,1.0,1170,1.0,3,7,1962
300000.0,3,2.5,1020,2.0,3,7,2004
369000.0,3,1.75,1300,1.0,3,7,1985
380000.0,3,2.0,2010,2.0,4,6,1929
463000.0,3,2.0,1590,2.0,4,6,1985
475000.0,3,1.0,1470,1.0,3,7,1963
225000.0,3,1.75,1580,1.0,4,7,1981
371000.0,3,1.75,1970,1.0,3,8,1968
625000.0,3,2.5,2330,2.0,3,8,2003
3200000.0,6,5.0,7100,2.5,3,13,1933
329000.0,3,1.75,1230,1.0,3,7,1980
634000.0,3,1.75,2570,2.0,4,7,1962
616000.0,4,2.5,3440,2.0,3,10,2006
1824100.0,3,2.25,3330,2.0,3,9,1968
435000.0,4,2.25,1780,2.0,3,7,2002
320000.0,4,2.5,2110,2.0,3,8,2000
820000.0,4,3.5,2770,2.0,3,9,2002
310000.0,3,2.5,1590,2.0,3,7,2000
443750.0,3,2.25,1460,2.0,3,7,2003
795000.0,4,2.25,2070,1.0,4,8,1967
475000.0,3,2.5,2420,1.0,4,8,1957
585000.0,5,1.75,2000,2.0,4,7,1921
315000.0,2,1.0,1010,2.0,4,7,1981
635000.0,4,2.5,3050,2.0,3,8,1989
305000.0,3,1.0,1160,1.0,3,7,1968
785000.0,3,2.0,2180,1.0,5,7,1904
525000.0,3,1.75,1560,1.0,3,6,1944
537000.0,4,1.75,1580,1.0,4,7,1910
279950.0,3,1.75,1660,1.0,3,7,1974
659000.0,4,2.0,2350,2.0,3,8,1977
203000.0,2,1.0,1440,1.0,3,7,1980
782500.0,4,2.5,2930,2.0,3,9,2005
250000.0,3,1.75,1590,1.0,3,7,1984
279000.0,3,1.0,1400,1.0,4,7,1955
664000.0,6,2.5,3190,2.0,4,8,1979
2900000.0,4,3.25,4580,2.0,4,11,1991
378500.0,4,2.0,1830,1.0,5,7,1953
535000.0,3,1.75,2720,1.5,3,9,1988
520000.0,2,1.0,1360,1.0,3,7,1932
369950.0,3,2.0,1520,1.0,5,6,1943
545000.0,3,2.25,2290,2.0,3,8,1981
360000.0,3,2.5,2150,2.0,3,8,1991
760000.0,3,1.5,1170,1.0,4,7,1955
450000.0,3,1.75,1830,1.0,4,7,1939
612500.0,4,2.5,2730,2.0,3,9,1991
280000.0,3,1.0,1090,1.0,4,7,1962
750000.0,3,2.5,2560,2.0,3,9,1993
237000.0,3,1.0,1160,1.0,4,7,1958
441500.0,2,1.75,1010,1.5,5,7,1919
251000.0,3,2.0,1650,1.0,4,7,1989
200000.0,3,1.0,2120,1.0,3,7,1942
332000.0,1,1.0,960,1.0,3,7,1908
401500.0,3,2.5,1509,3.0,3,8,2014
585000.0,4,1.75,2270,1.0,5,8,1957
340000.0,4,2.5,1954,2.0,3,8,2005
920000.0,3,3.5,2800,1.0,3,9,2005
153000.0,3,1.0,1270,1.5,3,6,1944
299950.0,4,2.25,1810,1.0,3,7,1986
440000.0,4,2.5,2410,2.0,3,8,1983
293000.0,3,2.5,1690,2.0,3,7,2003
203000.0,3,1.75,1190,1.0,3,7,1952
193000.0,2,1.75,1280,1.0,3,7,1991
305000.0,3,1.75,1460,1.0,3,7,1965
495000.0,4,1.75,1600,1.0,3,8,1959
420000.0,3,1.75,1770,1.0,3,7,1952
569500.0,4,2.5,2800,1.0,3,8,1971
620000.0,4,2.5,2680,2.0,3,9,1989
466000.0,3,1.75,1680,1.0,4,7,1959
355500.0,3,1.0,1120,1.0,3,7,1962
687500.0,2,1.0,1040,1.0,4,6,1955
432100.0,3,2.25,1790,2.0,4,8,1975
500000.0,3,2.5,2410,1.5,3,8,1976
690000.0,5,3.25,3370,2.0,4,8,1988
350000.0,2,1.0,800,1.0,4,6,1949
268000.0,2,1.0,1380,1.0,3,7,1943
120000.0,2,1.0,990,1.0,2,4,1945
285000.0,4,2.5,1800,2.0,3,7,1994
365000.0,4,1.5,1820,1.0,4,7,1955
635000.0,3,2.5,2620,2.0,3,7,2002
630000.0,2,2.5,2290,2.0,3,9,2005
450000.0,4,3.0,2200,2.0,3,7,1968
590000.0,4,2.5,2940,1.0,4,8,1974
895000.0,2,1.75,1700,1.0,3,8,1950
160000.0,3,1.0,860,1.0,4,6,1963
520000.0,2,1.0,910,1.0,3,7,1924
432000.0,4,3.25,2820,2.0,4,8,1976
141800.0,2,1.0,930,1.0,4,5,1942
980000.0,4,2.0,2190,2.5,5,8,1910
1290000.0,4,2.5,3430,2.0,3,9,2014
740000.0,4,2.75,2560,1.0,3,8,1959
230000.0,2,1.0,770,1.0,4,6,1948
3400000.0,3,4.5,5230,2.0,3,10,2005
954500.0,3,2.25,2440,1.0,4,8,1974
622000.0,3,1.5,1650,1.5,4,8,1929
90000.0,1,1.0,780,1.0,3,5,1905
342000.0,3,3.0,1260,3.0,3,8,1998
305000.0,4,2.5,2320,2.0,3,7,2007
259900.0,4,2.75,1560,1.0,3,7,1979
420000.0,3,2.0,2330,1.5,3,6,1934
250000.0,2,1.0,1400,1.5,3,6,1929
249950.0,3,1.5,1450,1.0,4,7,1961
199000.0,2,1.0,1140,1.0,4,6,1932
355200.0,3,1.0,1120,1.0,4,7,1954
425000.0,3,1.5,1970,1.0,4,7,1955
379500.0,3,1.0,1110,1.0,3,7,1980
860000.0,4,2.5,3070,2.0,3,9,2009
335000.0,3,2.5,1940,2.0,3,8,2004
865000.0,3,2.5,3050,2.0,3,10,1997
390000.0,3,1.0,1240,1.5,3,7,1902
569950.0,5,4.25,3380,2.0,3,8,2014
495500.0,3,2.5,3190,2.0,3,9,2006
476500.0,4,1.75,1670,1.0,3,7,1953
261000.0,3,1.0,1660,1.0,3,7,1957
375000.0,4,2.0,2070,1.0,5,7,1955
550000.0,4,2.0,2070,1.0,5,7,1955
230000.0,2,1.0,1430,1.0,3,7,1949
526750.0,5,2.5,2270,1.0,4,8,1963
606000.0,3,2.0,1980,1.5,4,6,1911
368500.0,4,2.75,2500,1.0,3,8,1977
275000.0,3,1.0,1230,1.0,3,7,1973
342000.0,4,1.0,1390,1.5,3,7,1955
278100.0,4,1.75,2120,1.0,3,7,1978
450000.0,4,2.75,1540,1.0,4,7,1929
349950.0,4,2.5,2000,2.0,3,7,2005
425000.0,4,2.5,2400,2.0,3,8,2001
435000.0,4,2.75,2110,1.0,3,7,1962
460000.0,4,2.5,2550,1.0,4,7,1961
323000.0,4,1.75,1440,1.0,4,7,1963
325000.0,2,1.0,810,1.0,3,6,1944
480000.0,2,1.75,1170,1.0,4,6,1924
1325000.0,3,2.5,3590,1.0,3,9,1958
210000.0,4,1.75,2090,1.0,3,7,1956
920000.0,5,4.5,3820,2.0,3,9,2000
399000.0,3,1.0,1460,1.0,3,8,1959
631750.0,3,1.75,2360,1.0,5,7,1940
184000.0,3,1.0,1100,1.0,3,6,1962
333000.0,4,2.5,2100,2.0,3,8,1974
218000.0,2,2.0,1310,2.0,3,6,2004
258305.0,2,1.5,750,1.0,5,5,1919
775000.0,5,1.5,1720,1.5,3,8,1915
515000.0,3,2.5,3370,2.0,3,7,1951
455000.0,2,1.5,1200,2.0,3,8,2015
440000.0,3,2.5,1830,2.5,5,7,1954
1440000.0,3,3.5,3870,2.0,3,11,2002
850000.0,3,2.25,2220,2.0,4,8,1919
480000.0,3,1.75,2920,1.0,3,8,1961
420000.0,5,2.75,2540,1.0,3,8,1980
408000.0,3,1.75,1970,1.0,3,7,1976
278000.0,5,1.75,2170,1.0,3,7,1962
1195000.0,3,3.0,2350,2.0,3,9,2001
454000.0,4,2.25,2630,2.0,3,9,1979
1851000.0,4,2.5,4120,1.0,3,8,1965
499000.0,4,2.25,2440,2.0,3,7,2007
590000.0,5,3.0,3480,2.0,3,8,2012
385000.0,3,3.5,1900,2.0,3,8,1999
1250000.0,4,3.25,3160,2.0,3,9,2011
202200.0,2,1.75,1330,1.0,4,8,1979
450000.0,3,2.25,1420,1.0,3,7,1976
435000.0,3,2.0,2570,1.5,4,8,1986
550000.0,2,1.0,1270,1.0,4,5,1908
361000.0,3,2.25,2470,1.0,3,7,1973
760000.0,4,2.25,2590,2.0,3,9,1979
902000.0,4,2.5,3030,2.0,3,9,2003
505000.0,3,1.75,1240,1.5,4,7,1951
200000.0,3,1.0,1040,1.0,4,6,1961
260000.0,5,2.25,2320,1.0,4,7,1967
417000.0,2,1.0,1190,1.5,2,7,1928
287500.0,3,2.25,2030,1.0,4,8,1986
450000.0,3,1.5,1390,1.0,3,7,1961
825000.0,2,1.75,2050,1.5,3,8,1979
1475000.0,4,3.0,3050,2.0,4,9,1926
319950.0,2,1.0,1240,1.5,3,6,1921
682000.0,4,2.5,3030,2.0,4,9,1981
560000.0,3,1.75,1930,1.0,3,8,1956
350000.0,3,1.75,1490,1.0,3,7,1985
270000.0,3,2.0,1510,1.0,4,7,1995
284000.0,3,1.75,1320,1.0,3,7,1990
308000.0,4,2.5,2330,2.0,3,8,2004
450000.0,4,2.0,2240,1.0,5,7,1956
540000.0,4,2.5,2050,2.0,4,8,1989
380000.0,4,1.5,1680,1.0,3,7,1959
522500.0,4,2.75,2200,1.5,3,7,1971
118000.0,1,1.0,670,1.0,4,6,1978
280400.0,4,1.75,1730,1.0,4,7,1968
710000.0,4,2.75,2710,1.5,4,8,1995
720000.0,3,3.25,3410,2.0,4,8,1993
787000.0,3,1.75,1330,1.0,3,8,1961
537000.0,4,2.5,1990,2.0,3,8,2012
650000.0,2,1.5,1900,1.0,5,7,1916
154200.0,4,1.0,1310,1.0,3,6,1948
238000.0,4,2.5,1690,1.0,3,7,1979
285650.0,3,1.0,1040,1.0,3,7,1953
485500.0,2,1.5,1340,2.0,3,8,2006
315000.0,2,1.0,1120,1.0,3,7,1942
4668000.0,5,6.75,9640,1.0,3,12,1983
627000.0,3,2.0,2310,2.0,5,7,1965
525000.0,3,2.5,2190,2.0,3,8,1994
526000.0,3,3.25,1220,2.0,3,8,2014
480000.0,3,1.5,1200,1.0,4,7,1910
970000.0,3,3.5,3840,2.0,3,9,1996
640000.0,4,2.5,2460,1.0,4,8,1965
279000.0,3,2.5,1630,1.0,3,8,1985
303000.0,2,2.0,970,1.0,5,6,1940
315000.0,4,2.0,1780,1.5,5,6,1918
336500.0,4,1.75,1760,1.0,4,7,1979
163250.0,2,1.0,770,1.0,3,6,1951
444950.0,3,1.0,1760,1.0,3,7,1962
285000.0,2,1.0,990,2.0,3,7,1998
370000.0,2,1.0,1250,1.0,3,7,1938
330000.0,3,2.25,1440,2.0,3,7,1997
395000.0,2,2.0,1960,1.0,5,7,1950
440000.0,6,3.0,2510,1.0,4,7,1944
625000.0,4,2.75,2920,2.0,3,8,2012
435000.0,3,2.5,1730,2.0,3,8,1991
299950.0,3,2.5,1570,2.0,3,7,2005
560000.0,2,1.75,970,1.0,4,7,1944
380000.0,4,3.0,2800,2.0,3,8,2002
333000.0,4,2.0,1580,2.0,2,6,1906
499000.0,2,1.0,1220,1.0,3,7,1926
386000.0,3,1.5,1550,1.0,3,6,1980
320600.0,3,2.0,1220,1.0,3,6,1947
285000.0,2,2.0,1651,1.0,3,6,1946
450000.0,7,4.0,3150,2.0,3,8,2013
175000.0,2,1.0,800,1.0,3,5,1933
544800.0,5,2.75,3190,2.0,3,9,2004
220000.0,3,1.75,1720,1.0,4,7,1981
374000.0,2,2.25,1100,2.0,3,9,2009
200000.0,3,2.0,1010,1.0,3,7,1984
259950.0,3,2.0,1010,1.0,3,7,1984
255000.0,4,2.75,1760,1.0,3,7,1971
447000.0,3,1.75,1400,1.0,3,7,1975
287000.0,3,2.5,1820,1.5,3,7,1926
344950.0,3,2.0,1470,1.0,5,6,1932
212000.0,2,1.0,770,1.0,3,6,1921
425000.0,5,2.75,1340,1.0,3,7,1962
170000.0,1,1.0,480,1.0,3,5,1922
565000.0,3,1.0,1260,1.5,4,7,1928
234000.0,2,1.0,870,1.0,3,6,1940
1511250.0,3,2.5,4010,1.0,5,11,1983
345000.0,3,2.5,2340,1.0,3,7,1993
415000.0,3,2.75,1770,2.0,3,8,2009
760000.0,5,1.75,2660,1.5,5,7,1922
484000.0,5,2.5,3600,2.0,4,9,1976
360000.0,2,1.75,1230,2.0,3,8,2006
875000.0,3,2.75,3270,1.5,3,11,1988
930000.0,3,2.5,3100,1.0,3,10,1954
250000.0,3,2.0,1900,1.0,5,7,1966
394000.0,2,2.0,1750,2.0,3,8,2012
865000.0,4,3.5,3380,2.0,3,9,2007
477500.0,2,2.0,2090,2.0,3,7,1918
1250000.0,4,2.75,4120,1.0,4,8,1947
270000.0,3,1.75,1260,1.0,3,6,1947
567000.0,3,2.25,1800,1.0,4,8,1974
635000.0,3,2.5,1960,1.0,4,8,1940
1865000.0,6,2.75,4460,2.5,4,10,1930
183000.0,3,1.75,1330,1.0,4,7,1973
309933.0,3,1.75,1820,1.0,3,6,1950
945800.0,4,2.75,3360,1.0,4,8,1973
503000.0,2,1.75,2860,1.0,3,8,1948
220000.0,3,1.0,1460,1.0,4,7,1957
335000.0,3,1.75,1900,1.0,3,8,1987
650000.0,3,2.25,1790,1.0,4,7,1969
511000.0,4,3.5,3100,2.0,3,10,2005
275000.0,2,1.0,900,1.0,4,6,1938
576250.0,2,1.75,1530,2.0,4,7,1989
1452000.0,2,3.25,2070,2.0,3,9,1988
186000.0,3,2.0,1340,1.0,3,5,1912
655100.0,1,1.0,1220,1.0,3,7,1922
328000.0,4,2.5,2370,2.0,3,9,1998
441000.0,3,2.5,1890,1.0,3,8,1973
370000.0,3,1.75,1480,1.5,4,7,1981
630000.0,2,1.0,1050,1.0,3,7,1959
470500.0,4,2.25,2070,1.0,3,7,1958
285950.0,2,1.0,1170,1.0,3,6,1948
698000.0,3,1.5,1090,1.0,4,7,1958
268000.0,3,2.5,1650,2.0,3,7,1991
1625000.0,4,3.75,4410,3.0,3,11,2003
355000.0,4,2.5,1780,2.0,2,7,1993
299000.0,3,1.0,1550,1.0,3,7,1952
1003000.0,4,2.75,2290,2.0,4,7,1926
275000.0,4,2.0,2220,1.5,4,7,1958
475000.0,3,1.75,1150,1.0,3,6,1918
260000.0,4,2.5,2000,2.0,3,8,1989
416000.0,2,1.75,1270,1.5,4,7,1932
495000.0,5,1.0,1810,1.5,3,7,1915
357500.0,3,1.0,1450,1.0,3,6,1952
459500.0,2,1.5,1170,3.0,3,7,2003
258000.0,3,2.5,1730,2.0,3,8,1994
600000.0,3,2.25,2680,1.0,5,8,1962
665000.0,3,1.0,1260,1.5,4,7,1937
165000.0,3,1.5,1020,1.0,5,6,1959
297000.0,5,2.5,1970,2.0,4,7,1994
350000.0,2,1.0,830,1.0,4,7,1942
2450000.0,4,4.5,5030,2.0,3,11,2008
180000.0,2,1.0,800,1.0,3,6,1958
339950.0,3,1.75,1330,1.0,4,6,1981
365000.0,3,1.0,1030,1.0,3,7,1952
955000.0,4,4.25,5660,2.0,3,10,2001
732000.0,3,2.5,2330,2.0,3,9,2004
500000.0,3,1.75,1540,1.0,5,6,1947
610000.0,6,2.75,2040,1.0,4,7,1961
525000.0,3,2.0,1540,1.0,3,8,2004
170000.0,4,1.0,1920,1.0,4,7,1966
300000.0,3,2.5,1870,2.0,3,7,2005
389500.0,5,3.5,2960,2.0,3,9,1986
330000.0,3,1.5,1690,1.0,4,7,1955
269950.0,3,2.25,1610,2.0,3,7,1988
107000.0,2,1.0,670,1.0,4,6,1948
249000.0,3,1.0,1752,2.0,3,8,2005
442500.0,4,2.0,1540,1.5,5,7,1935
579000.0,3,2.5,3160,2.0,3,9,2002
621500.0,3,1.75,2570,2.0,3,8,1984
203000.0,3,1.5,1370,1.0,3,7,1958
222900.0,2,1.0,860,1.0,5,5,1942
453000.0,2,1.5,1680,1.5,3,7,1991
190000.0,1,0.75,930,1.0,3,6,1941
320000.0,4,1.75,1820,1.0,5,7,1962
733500.0,3,1.5,2120,1.5,3,8,1904
555000.0,4,2.25,3330,2.0,3,9,1994
364950.0,3,2.25,2520,2.0,3,7,2003
490000.0,3,1.75,1560,1.0,3,7,1989
688000.0,5,1.75,2250,1.0,3,8,1957
165000.0,2,1.0,640,1.0,3,6,1942
506000.0,5,3.75,3880,2.0,4,7,2004
2193000.0,3,2.25,3360,2.0,3,10,1905
754000.0,5,1.75,2350,1.0,4,8,1968
949950.0,5,2.5,2340,2.0,3,8,1959
443600.0,3,2.5,1430,3.0,3,8,2003
380600.0,3,2.5,1920,2.0,3,7,1998
722800.0,3,3.25,4330,2.0,3,10,1985
342888.0,2,1.0,790,1.0,4,6,1948
555000.0,4,1.75,2350,1.0,3,8,1957
613000.0,3,2.5,1350,2.0,3,7,1991
480000.0,3,2.0,1470,1.0,4,8,1956
619500.0,6,1.5,1680,1.5,2,7,1911
437000.0,4,2.5,1890,1.0,3,8,1980
621000.0,4,2.5,2030,1.0,4,8,1959
810000.0,4,1.75,1760,1.5,4,8,1906
415000.0,3,2.25,1950,1.0,3,7,1964
250000.0,4,1.0,1440,1.0,3,6,1918
585000.0,3,1.5,2230,1.0,3,8,1968
220000.0,3,1.0,1180,1.5,3,7,1946
580000.0,5,2.5,2500,1.0,3,7,1963
1320000.0,3,2.75,2680,1.0,5,9,1964
675000.0,4,2.5,2040,1.0,5,8,1968
695000.0,4,2.75,2660,2.0,3,9,2002
915000.0,5,2.75,2580,1.0,4,7,1954
375000.0,3,1.0,1000,1.0,4,7,1947
500000.0,3,1.5,1330,2.0,3,8,2008
335000.0,2,2.0,1420,1.0,3,7,2004
170000.0,2,1.0,1280,1.5,5,6,1912
